hour,dispatch_date,lat,lng,crime
9.0,2024-05-16,39.94511218,-75.18420852,Theft from Vehicle
12.0,2024-05-09,39.99875822,-75.09907158,Aggravated Assault Firearm
20.0,2024-05-16,,,Vandalism/Criminal Mischief
8.0,2024-05-01,40.02248391,-75.1119639,Other Assaults
11.0,2024-04-15,39.98982121,-75.1292086,Other Assaults
10.0,2024-05-13,40.03547545,-75.01414324,Other Assaults
12.0,2024-05-11,39.97559138,-75.18654296,Aggravated Assault Firearm
20.0,2024-05-06,39.97071002,-75.2437974,Aggravated Assault No Firearm
10.0,2024-04-08,40.03644642,-75.08525963,Theft from Vehicle
10.0,2024-05-08,40.03623536,-75.03827034,Theft from Vehicle
12.0,2024-05-14,39.99378918,-75.14633852,Thefts
19.0,2024-05-16,,,All Other Offenses
6.0,2024-05-15,,,All Other Offenses
12.0,2024-04-12,40.02100356,-75.07478545,All Other Offenses
8.0,2024-05-11,39.94533224,-75.17770313,Thefts
8.0,2024-05-15,39.98440357,-75.17350037,Aggravated Assault No Firearm
17.0,2024-05-03,39.9587816,-75.20223731,Thefts
10.0,2024-05-14,39.95366667,-75.18655538,Thefts
20.0,2024-05-09,39.97075301,-75.14796685,Other Assaults
3.0,2024-04-13,40.04260191,-75.17785016,Vandalism/Criminal Mischief
18.0,2024-04-26,39.9612915,-75.13865849,Theft from Vehicle
12.0,2024-04-30,39.95209063,-75.15793135,Thefts
17.0,2024-05-14,40.05492124,-75.06307806,Thefts
13.0,2024-05-14,39.97303436,-75.25103728,Thefts
14.0,2024-05-03,39.99687149,-75.11303272,All Other Offenses
1.0,2024-05-12,39.99909643,-75.16709052,All Other Offenses
20.0,2024-04-13,39.99493731,-75.12599855,Narcotic / Drug Law Violations
17.0,2024-05-06,39.99370036,-75.13816493,Narcotic / Drug Law Violations
13.0,2024-04-30,40.06337276,-75.04589273,Theft from Vehicle
8.0,2024-05-13,40.07612268,-74.98634857,Theft from Vehicle
7.0,2024-04-17,40.0362683,-75.17460931,Thefts
8.0,2024-05-13,39.96941385,-75.12599919,Theft from Vehicle
19.0,2024-04-29,39.93340453,-75.18765395,Thefts
20.0,2024-05-01,40.05674213,-75.16446892,Other Assaults
19.0,2024-05-16,39.96513188,-75.20396551,All Other Offenses
19.0,2024-04-25,39.98039958,-75.1726685,All Other Offenses
16.0,2024-05-07,39.963129,-75.20217573,Thefts
9.0,2024-05-16,40.10586452,-75.00330626,Thefts
22.0,2024-05-01,39.946323,-75.141802,Robbery No Firearm
21.0,2024-04-18,40.04546925,-75.16483188,Other Assaults
17.0,2024-03-21,39.99428711,-75.12048208,Narcotic / Drug Law Violations
23.0,2024-04-06,40.05192633,-75.18149255,Weapon Violations
16.0,2024-03-25,40.04673198,-75.16522932,Other Assaults
11.0,2024-05-14,39.96276484,-75.23580432,Other Assaults
12.0,2024-05-13,39.93596693,-75.16867263,Thefts
10.0,2024-05-14,39.91849967,-75.24220376,Thefts
13.0,2024-05-15,40.00007387,-75.10288125,Narcotic / Drug Law Violations
18.0,2024-05-15,39.99289268,-75.12218255,Narcotic / Drug Law Violations
22.0,2024-05-16,39.99871795,-75.13915845,Weapon Violations
15.0,2024-05-08,40.10075208,-75.0080688,Thefts
18.0,2024-05-09,40.03608393,-75.17351115,Thefts
16.0,2024-04-22,39.93620113,-75.22237895,Burglary Residential
6.0,2024-05-13,40.03937024,-75.21946326,Robbery No Firearm
14.0,2024-05-10,40.04225784,-75.05870851,Thefts
8.0,2024-05-14,39.99049038,-75.12154374,Narcotic / Drug Law Violations
13.0,2024-05-06,40.06023772,-74.98575071,Weapon Violations
5.0,2024-05-10,39.98087985,-75.17321581,Vandalism/Criminal Mischief
9.0,2024-05-15,39.95953994,-75.21686158,Other Assaults
9.0,2024-05-16,39.95209582,-75.16150248,All Other Offenses
1.0,2024-05-12,40.00067016,-75.11335466,Robbery Firearm
7.0,2024-05-11,40.08176738,-74.97071069,Robbery No Firearm
19.0,2024-05-05,39.9393174,-75.15843735,Theft from Vehicle
7.0,2024-05-01,39.96915637,-75.21990214,Fraud
17.0,2024-04-17,39.95360997,-75.16506447,Vandalism/Criminal Mischief
22.0,2024-04-05,39.93408577,-75.22475373,Thefts
7.0,2024-04-01,39.98341473,-75.13243306,Theft from Vehicle
0.0,2024-05-05,39.98657661,-75.15566625,Theft from Vehicle
9.0,2024-04-18,39.97779064,-75.11445657,Theft from Vehicle
20.0,2024-05-08,40.01612171,-75.18013212,Thefts
16.0,2024-05-13,39.95169804,-75.23046278,Other Assaults
22.0,2024-04-04,39.97228906,-75.17235403,Other Assaults
16.0,2024-05-07,39.99549992,-75.13924358,Weapon Violations
22.0,2024-05-15,39.9680804,-75.21152036,Other Assaults
12.0,2024-05-15,40.04124909,-75.1521625,Thefts
17.0,2024-05-13,40.01576,-75.209163,Theft from Vehicle
15.0,2024-05-15,40.00321459,-75.20833741,Fraud
22.0,2024-05-06,40.00986906,-75.15602915,All Other Offenses
2.0,2024-05-06,40.02259159,-75.08777478,Vandalism/Criminal Mischief
3.0,2024-03-25,39.99393295,-75.13690778,Aggravated Assault No Firearm
4.0,2024-05-03,39.96781788,-75.23060742,Aggravated Assault Firearm
18.0,2024-05-06,39.95383981,-75.24447075,Thefts
20.0,2024-05-15,40.05891123,-75.08241156,Rape
10.0,2024-04-24,40.05518159,-75.03160748,Theft from Vehicle
11.0,2024-05-12,39.96227637,-75.16215261,Thefts
9.0,2024-04-29,40.0245665,-75.06468145,Other Assaults
13.0,2024-05-06,40.03190603,-75.15928971,Thefts
17.0,2024-05-12,40.00786728,-75.16533276,Thefts
15.0,2024-05-15,39.93716421,-75.17052123,Aggravated Assault No Firearm
16.0,2024-05-16,,,Other Assaults
16.0,2024-05-16,40.05666854,-75.14400212,Fraud
18.0,2024-05-16,39.97088125,-75.2408585,Other Assaults
21.0,2024-05-16,40.04415399,-75.15041595,Weapon Violations
23.0,2024-05-15,40.05007222,-75.15047695,Vandalism/Criminal Mischief
14.0,2024-05-12,39.95204445,-75.19793419,Thefts
11.0,2024-04-03,40.03327216,-75.04631666,Thefts
20.0,2024-05-06,40.01330165,-75.13696346,Thefts
7.0,2024-05-10,39.99980581,-75.1184486,Aggravated Assault No Firearm
10.0,2024-04-29,40.04487616,-75.2312285,Thefts
20.0,2024-05-16,,,Other Assaults
7.0,2024-05-15,39.92798142,-75.23946699,Vandalism/Criminal Mischief
15.0,2024-05-15,40.02113984,-75.13282769,All Other Offenses
19.0,2024-05-13,39.96258874,-75.20491084,Burglary Non-Residential
21.0,2024-05-06,40.01936454,-75.15619607,Thefts
10.0,2024-05-14,39.99682828,-75.11416655,Narcotic / Drug Law Violations
10.0,2024-05-14,40.00965837,-75.18035678,Other Assaults
11.0,2024-04-22,39.95167035,-75.18284973,Vandalism/Criminal Mischief
6.0,2024-03-27,39.95849296,-75.23360695,Other Assaults
8.0,2024-05-14,39.95055904,-75.1462747,All Other Offenses
12.0,2024-04-28,40.03742644,-75.1730655,Vandalism/Criminal Mischief
23.0,2024-04-29,39.98246771,-75.14251872,All Other Offenses
18.0,2024-05-07,40.03513987,-75.08772443,Fraud
10.0,2024-05-15,39.99576942,-75.11603841,Narcotic / Drug Law Violations
14.0,2024-05-15,40.01006826,-75.14024224,Other Assaults
9.0,2024-05-14,40.01808246,-75.05518452,Other Assaults
22.0,2024-04-23,39.96172303,-75.23149299,DRIVING UNDER THE INFLUENCE
15.0,2024-05-16,39.92815997,-75.14597418,Vandalism/Criminal Mischief
9.0,2024-05-10,40.05363519,-75.15214199,Other Assaults
22.0,2024-05-06,40.02732747,-75.11650282,Other Assaults
9.0,2024-05-08,39.97370381,-75.14096784,Vandalism/Criminal Mischief
22.0,2024-05-08,40.06115088,-75.04442384,Other Assaults
8.0,2024-04-10,40.00281248,-75.11416112,Other Assaults
16.0,2024-05-10,39.9805271,-75.13504186,Other Assaults
8.0,2024-05-05,40.00073625,-75.12388507,Other Assaults
12.0,2024-05-08,39.94505438,-75.17359105,Other Assaults
10.0,2024-04-17,40.0418624,-75.1330572,Narcotic / Drug Law Violations
22.0,2024-05-14,40.04274457,-75.1508142,Weapon Violations
12.0,2024-04-26,40.01812692,-75.19923144,Forgery and Counterfeiting
7.0,2024-05-11,40.01627771,-75.13631157,Vandalism/Criminal Mischief
18.0,2024-05-15,39.99679852,-75.11542123,Narcotic / Drug Law Violations
16.0,2024-04-17,40.01845593,-75.11142491,All Other Offenses
15.0,2024-05-14,40.02405468,-75.04239141,Other Assaults
13.0,2024-04-19,40.0436971,-75.17786061,Vandalism/Criminal Mischief
6.0,2024-04-25,39.98659935,-75.16490298,Other Assaults
1.0,2024-04-21,39.94973401,-75.16101336,Other Assaults
10.0,2024-04-04,40.00782858,-75.10660672,All Other Offenses
9.0,2024-04-30,40.0435089,-75.12718451,Fraud
11.0,2024-04-23,40.00578372,-75.10295013,Fraud
4.0,2024-04-12,40.01321351,-75.09055482,Other Assaults
21.0,2024-04-17,40.03459984,-75.03346418,Weapon Violations
16.0,2024-05-14,39.94741881,-75.24347806,Other Assaults
0.0,2024-04-24,40.0036815,-75.13432182,Other Assaults
9.0,2024-03-26,39.99199896,-75.11935584,All Other Offenses
15.0,2024-05-13,39.93273671,-75.21516275,Other Assaults
16.0,2024-05-01,39.92765814,-75.23844557,All Other Offenses
10.0,2024-05-14,40.00094062,-75.11676723,All Other Offenses
9.0,2024-05-12,40.00902228,-75.10113174,Vandalism/Criminal Mischief
21.0,2024-04-22,39.94442567,-75.22635377,Vandalism/Criminal Mischief
16.0,2024-05-12,39.99405365,-75.1770236,Other Assaults
23.0,2024-03-30,39.9852009,-75.16198149,Fraud
11.0,2024-04-18,39.97501374,-75.15965441,Fraud
20.0,2024-05-11,39.97709328,-75.18026738,Fraud
18.0,2024-05-09,39.95066725,-75.21606059,Fraud
22.0,2024-05-12,39.93495125,-75.23091911,Vandalism/Criminal Mischief
17.0,2024-05-08,40.04385099,-75.06562959,Vandalism/Criminal Mischief
0.0,2024-05-07,40.02468632,-75.13276995,Other Assaults
20.0,2024-04-16,39.95093105,-75.2222034,Other Assaults
19.0,2024-05-15,39.94665266,-75.23068985,Fraud
16.0,2024-04-17,39.99503928,-75.15991678,Vandalism/Criminal Mischief
15.0,2024-04-24,40.07526351,-75.03236516,Other Assaults
19.0,2024-05-14,39.97018679,-75.23748243,Weapon Violations
11.0,2024-05-14,40.00976305,-75.15294114,Vandalism/Criminal Mischief
0.0,2024-05-09,40.03243649,-75.07937374,Vandalism/Criminal Mischief
16.0,2024-05-13,40.00754279,-75.10137322,Other Assaults
17.0,2024-03-28,39.97039414,-75.23893867,Other Assaults
22.0,2024-05-07,39.97568836,-75.26699968,Other Assaults
21.0,2024-05-12,39.96491237,-75.2439546,Other Assaults
18.0,2024-05-05,40.06998155,-75.18457293,Fraud
23.0,2024-05-09,40.02912269,-75.10054243,Other Assaults
18.0,2024-05-15,40.04028952,-75.14618117,Receiving Stolen Property
18.0,2024-05-15,39.98464081,-75.22988723,Fraud
9.0,2024-05-14,40.04352169,-75.12405227,Fraud
12.0,2024-05-16,39.96578838,-75.24336456,Other Assaults
1.0,2024-04-28,39.94455353,-75.22210744,DRIVING UNDER THE INFLUENCE
17.0,2024-04-15,40.06042322,-75.05822048,Other Assaults
12.0,2024-05-15,39.97722774,-75.18136319,Fraud
8.0,2024-05-02,40.02574874,-75.17634588,All Other Offenses
11.0,2024-05-13,39.9523126,-75.15850468,All Other Offenses
3.0,2024-04-05,40.05426584,-75.05053216,Vandalism/Criminal Mischief
15.0,2024-03-28,39.98959116,-75.12295999,Narcotic / Drug Law Violations
18.0,2024-04-25,40.04021537,-75.0893425,Vandalism/Criminal Mischief
12.0,2024-04-15,39.9456608,-75.2224672,Vandalism/Criminal Mischief
1.0,2024-05-10,39.93863801,-75.22500324,Other Assaults
12.0,2024-04-21,39.97240967,-75.13423721,Other Assaults
12.0,2024-04-23,39.97660616,-75.13631349,Fraud
3.0,2024-05-12,40.032228,-75.064477,DRIVING UNDER THE INFLUENCE
18.0,2024-05-16,39.99793721,-75.12785442,Other Assaults
4.0,2024-05-08,39.92715861,-75.2297528,Other Assaults
12.0,2024-05-06,39.99290364,-75.16399061,Other Assaults
15.0,2024-05-01,39.94513404,-75.16416814,Other Assaults
21.0,2024-03-28,39.9263023,-75.17023371,Other Assaults
15.0,2024-03-25,40.0103151,-75.10607777,Other Assaults
0.0,2024-04-25,39.9112117,-75.24137017,Arson
3.0,2024-04-10,39.9573543,-75.16743857,Other Assaults
12.0,2024-04-30,39.98268836,-75.16333232,All Other Offenses
13.0,2024-05-03,40.02795246,-75.21826123,Other Assaults
16.0,2024-05-13,39.9762227,-75.2113757,Other Assaults
17.0,2024-04-23,40.07112187,-75.15878482,Other Sex Offenses (Not Commercialized)
12.0,2024-03-29,39.96388483,-75.13737789,Vandalism/Criminal Mischief
8.0,2024-05-12,39.96836044,-75.24933695,Vandalism/Criminal Mischief
14.0,2024-05-15,39.97959161,-75.22028937,Other Assaults
17.0,2024-05-03,39.97427494,-75.25344182,Fraud
1.0,2024-04-19,39.97778358,-75.27046297,Vandalism/Criminal Mischief
14.0,2024-05-16,39.95871606,-75.19735767,Vandalism/Criminal Mischief
16.0,2024-05-08,39.98535685,-75.17225319,Other Assaults
10.0,2024-05-14,39.94723756,-75.16116716,Vandalism/Criminal Mischief
3.0,2024-05-12,39.9240293,-75.16119068,Other Assaults
13.0,2024-04-19,40.01233104,-75.15101289,Vandalism/Criminal Mischief
21.0,2024-04-19,39.99582813,-75.11564442,Narcotic / Drug Law Violations
4.0,2024-05-09,40.01664218,-75.08295184,Other Assaults
9.0,2024-04-03,40.03894045,-75.05261303,Narcotic / Drug Law Violations
13.0,2024-05-05,39.95749828,-75.23191769,Vandalism/Criminal Mischief
17.0,2024-04-26,40.03486539,-75.05734658,Other Assaults
9.0,2024-05-15,40.01973327,-75.15652933,All Other Offenses
16.0,2024-05-16,39.91026824,-75.18681366,Other Assaults
5.0,2024-04-17,40.02724114,-75.18349068,Other Assaults
13.0,2024-03-30,40.01873894,-75.15452463,Other Assaults
16.0,2024-04-15,40.03756421,-75.11116385,Other Assaults
16.0,2024-04-09,39.90701296,-75.13817035,Vandalism/Criminal Mischief
9.0,2024-04-03,39.99895407,-75.14199051,Fraud
11.0,2024-05-08,40.01286675,-75.06927437,Fraud
10.0,2024-05-15,39.99275749,-75.15904634,Narcotic / Drug Law Violations
16.0,2024-05-06,39.99155369,-75.13815523,Other Assaults
18.0,2024-05-13,39.95780834,-75.17771729,Vandalism/Criminal Mischief
6.0,2024-05-13,39.94326156,-75.22677392,Weapon Violations
3.0,2024-05-09,40.01900972,-75.13106007,Other Assaults
13.0,2024-04-08,40.01826218,-75.11272013,All Other Offenses
7.0,2024-05-14,40.00969569,-75.11816644,Vandalism/Criminal Mischief
16.0,2024-05-14,39.96414313,-75.20195576,Other Assaults
4.0,2024-04-19,40.04187484,-75.13600059,Vandalism/Criminal Mischief
10.0,2024-04-09,40.05013009,-75.15269373,Other Sex Offenses (Not Commercialized)
18.0,2024-05-11,39.95363439,-75.16515083,All Other Offenses
17.0,2024-05-14,40.02776408,-75.17019144,Other Assaults
10.0,2024-05-16,39.99272476,-75.10776983,Vandalism/Criminal Mischief
16.0,2024-04-19,39.98909861,-75.14635543,Other Assaults
17.0,2024-05-13,40.0002684,-75.1299726,Weapon Violations
20.0,2024-05-07,39.94984228,-75.17340398,Fraud
22.0,2024-05-14,40.03163822,-75.05136731,Other Assaults
15.0,2024-05-05,39.95391087,-75.18263123,Other Assaults
18.0,2024-05-08,40.00274691,-75.14880539,Other Assaults
11.0,2024-04-10,40.00462696,-75.14324714,All Other Offenses
0.0,2024-04-08,40.06218912,-75.04711744,Vandalism/Criminal Mischief
12.0,2024-05-08,39.91702932,-75.17357752,Vandalism/Criminal Mischief
17.0,2024-05-04,39.9977347,-75.12697762,Fraud
12.0,2024-05-09,39.98167206,-75.1792576,Receiving Stolen Property
20.0,2024-04-19,39.99300644,-75.14952442,Weapon Violations
17.0,2024-04-12,40.02389707,-75.16275869,Other Assaults
23.0,2024-04-07,39.96014863,-75.24664413,Other Assaults
8.0,2024-04-24,39.99198386,-75.2375827,Other Assaults
9.0,2024-04-24,39.98537433,-75.15459731,Other Assaults
19.0,2024-04-15,39.96640634,-75.21829251,Vandalism/Criminal Mischief
14.0,2024-05-12,39.95807459,-75.23244471,Other Assaults
8.0,2024-05-09,40.07058711,-75.15501709,Other Assaults
22.0,2024-05-08,39.99869889,-75.17365868,Vandalism/Criminal Mischief
19.0,2024-05-10,39.98325789,-75.16208086,All Other Offenses
12.0,2024-04-30,39.99543425,-75.13971204,All Other Offenses
15.0,2024-03-29,39.97030317,-75.1588602,All Other Offenses
10.0,2024-05-12,39.9348856,-75.19540173,All Other Offenses
19.0,2024-05-10,40.05702561,-75.15591781,Other Assaults
11.0,2024-05-16,40.04663629,-75.10701648,Other Assaults
10.0,2024-05-15,40.04086424,-75.10168161,Other Assaults
15.0,2024-05-03,39.9847842,-75.17487631,Other Assaults
9.0,2024-05-13,40.03633826,-75.17521424,Other Assaults
18.0,2024-04-12,39.94897675,-75.22906029,Other Assaults
8.0,2024-05-11,40.0294355,-75.1688086,Other Assaults
13.0,2024-05-08,40.00295358,-75.10213383,Other Assaults
16.0,2024-05-09,39.934697,-75.221347,Other Assaults
11.0,2024-05-13,40.00747108,-75.10270445,Motor Vehicle Theft
12.0,2024-03-30,40.06781249,-75.03227637,Vandalism/Criminal Mischief
8.0,2024-05-12,40.02502143,-75.12548516,DRIVING UNDER THE INFLUENCE
13.0,2024-05-14,39.925575,-75.234329,Other Assaults
18.0,2024-05-16,39.93078968,-75.17397549,All Other Offenses
8.0,2024-05-06,39.98455307,-75.1129913,Motor Vehicle Theft
11.0,2024-05-15,39.98649977,-75.07594869,Motor Vehicle Theft
7.0,2024-05-16,39.92895881,-75.15685579,Motor Vehicle Theft
13.0,2024-05-13,40.10463112,-75.00071665,Motor Vehicle Theft
7.0,2024-05-14,39.92091381,-75.1739252,Motor Vehicle Theft
15.0,2024-04-16,39.91860715,-75.18169289,Motor Vehicle Theft
18.0,2024-05-16,40.03503015,-75.22572249,Thefts
22.0,2024-05-10,39.95119443,-75.17308877,Fraud
12.0,2024-04-24,39.98915952,-75.11480587,Fraud
11.0,2024-05-10,40.07355368,-75.19785484,Other Assaults
17.0,2024-04-23,39.99042152,-75.17366578,Other Assaults
17.0,2024-05-15,39.9893109,-75.09543646,Fraud
13.0,2024-05-16,40.01039186,-75.0847688,Motor Vehicle Theft
17.0,2024-04-19,39.9659634,-75.1689796,Motor Vehicle Theft
16.0,2024-04-08,40.02704869,-75.22706084,Motor Vehicle Theft
17.0,2024-04-01,39.982975,-75.101439,Thefts
8.0,2024-05-07,40.00192487,-75.12527314,Fraud
22.0,2024-05-12,40.011127,-75.164207,All Other Offenses
10.0,2024-05-11,40.04578905,-75.13619884,Fraud
7.0,2024-05-15,40.1079765,-74.98123021,All Other Offenses
13.0,2024-05-16,40.01856931,-75.11528868,Fraud
13.0,2024-05-14,39.94898397,-75.14471427,All Other Offenses
4.0,2024-04-19,39.99336179,-75.11828577,Arson
12.0,2024-05-12,39.97345589,-75.13763041,Motor Vehicle Theft
23.0,2024-05-12,39.98473863,-75.12891792,Motor Vehicle Theft
12.0,2024-05-11,39.93160717,-75.23269423,Motor Vehicle Theft
15.0,2024-04-21,40.03460124,-75.12701209,Vandalism/Criminal Mischief
13.0,2024-05-09,40.02194445,-75.12395763,All Other Offenses
23.0,2024-05-09,40.0229638,-75.16248809,Other Assaults
16.0,2024-05-06,40.08064445,-75.1743874,Other Assaults
10.0,2024-05-16,40.02955157,-75.07822827,Disorderly Conduct
18.0,2024-04-03,39.99147315,-75.16603313,Motor Vehicle Theft
20.0,2024-05-11,39.9185327,-75.23545058,Motor Vehicle Theft
16.0,2024-05-10,40.0364299,-75.07158215,Motor Vehicle Theft
13.0,2024-04-26,39.92073195,-75.22824287,Motor Vehicle Theft
15.0,2024-05-05,40.08219258,-75.17708272,Motor Vehicle Theft
20.0,2024-04-26,39.96314175,-75.15376535,Robbery Firearm
21.0,2024-04-19,39.901531,-75.174354,Disorderly Conduct
9.0,2024-05-11,40.02958006,-75.17708525,Motor Vehicle Theft
5.0,2024-05-11,39.90676231,-75.24678524,Motor Vehicle Theft
14.0,2024-05-05,40.06279841,-75.08137055,Motor Vehicle Theft
15.0,2024-05-16,39.9382175,-75.15640094,Motor Vehicle Theft
8.0,2024-05-13,,,Other Assaults
3.0,2024-05-11,,,Other Assaults
8.0,2024-05-17,39.98053529,-75.1286217,Thefts
11.0,2024-05-16,39.92076076,-75.15473924,Thefts
23.0,2024-05-07,39.94518624,-75.17757398,All Other Offenses
17.0,2024-05-14,39.94760932,-75.2372019,All Other Offenses
18.0,2024-05-07,39.99759711,-75.17267431,Fraud
16.0,2024-04-19,40.04235181,-75.18133393,Other Assaults
21.0,2024-05-18,,,Other Sex Offenses (Not Commercialized)
15.0,2024-05-15,,,Other Sex Offenses (Not Commercialized)
1.0,2024-05-15,40.10586452,-75.00330626,Thefts
16.0,2024-05-12,40.02981693,-75.16701314,Theft from Vehicle
17.0,2024-05-18,39.97150062,-75.23147567,Theft from Vehicle
14.0,2024-05-16,40.0710301,-75.15736778,Offenses Against Family and Children
22.0,2024-05-15,39.97175294,-75.2452152,All Other Offenses
1.0,2024-05-14,39.96227637,-75.16215261,All Other Offenses
16.0,2024-05-14,40.04823678,-75.00653909,Other Assaults
3.0,2024-05-04,40.04178183,-75.19214684,Motor Vehicle Theft
7.0,2024-05-13,40.04320243,-75.19885084,Motor Vehicle Theft
23.0,2024-05-15,,,All Other Offenses
3.0,2024-05-05,39.93108178,-75.18765167,Other Assaults
0.0,2024-05-12,40.00064612,-75.10391756,Other Assaults
9.0,2024-05-07,40.1101206,-75.02172669,Vandalism/Criminal Mischief
20.0,2024-04-04,40.02433544,-75.06210285,All Other Offenses
20.0,2024-05-16,40.03610525,-75.15550926,Motor Vehicle Theft
23.0,2024-04-12,40.01353785,-75.15875904,Motor Vehicle Theft
12.0,2024-05-13,40.05518482,-75.14187835,Motor Vehicle Theft
19.0,2024-05-15,40.02943978,-75.11727009,Motor Vehicle Theft
13.0,2024-05-14,39.98937932,-75.24678124,Motor Vehicle Theft
18.0,2024-04-06,39.99512191,-75.11576215,Motor Vehicle Theft
15.0,2024-05-15,40.00798366,-75.20573075,Motor Vehicle Theft
17.0,2024-05-02,39.97785489,-75.24163161,Thefts
13.0,2024-05-18,40.00047686,-75.15014057,Theft from Vehicle
9.0,2024-05-11,39.93765801,-75.18829373,All Other Offenses
11.0,2024-04-21,39.99056756,-75.09219726,Fraud
9.0,2024-05-14,39.94150869,-75.22394001,Other Assaults
12.0,2024-04-08,40.04864647,-75.0960571,Other Assaults
8.0,2024-04-08,39.96390787,-75.21489793,Motor Vehicle Theft
15.0,2024-04-29,,,Other Assaults
9.0,2024-05-16,40.04352285,-75.1425055,Thefts
18.0,2024-05-16,39.99396864,-75.14522305,Other Assaults
16.0,2024-05-05,40.05104077,-75.09761602,Other Assaults
2.0,2024-04-29,40.01298654,-75.1379326,Vandalism/Criminal Mischief
10.0,2024-03-19,40.02622773,-75.13067293,All Other Offenses
13.0,2024-05-13,39.93090696,-75.17302715,Vandalism/Criminal Mischief
23.0,2024-04-04,39.92637695,-75.14951678,Vandalism/Criminal Mischief
10.0,2024-05-15,40.02561555,-75.02955916,Motor Vehicle Theft
9.0,2024-05-09,39.91112504,-75.23309991,Motor Vehicle Theft
